"especie"	"rotacao"	"regiao"	"fazenda"	"projeto"	"estrato"	"talhao"	"idade"	"ano"	"pagina"	"arvore"	"dap"	"ht"	"vol"	"voltot"
"E.grandis"	2	"Bofete"	9	23	916	23	2.2	95	500610	3	6.05	9.06	12.826636	13.85384
"E.grandis"	2	"Bofete"	9	23	916	23	2.2	95	500610	4	7.32	10.7	20.238246	21.68369
"E.grandis"	2	"Bofete"	9	23	916	23	2.2	95	500610	5	6.68	9.8	16.898729	17.72185
"E.grandis"	2	"Bofete"	9	23	916	23	2.2	95	500610	6	7	9.76	18.273082	19.18015
"E.grandis"	2	"Bofete"	9	23	916	23	2.2	95	500610	7	6.05	9.1	12.611975	13.58313
"E.grandis"	2	"Bofete"	9	23	916	23	2.2	95	500610	8	6.68	9.2	15.112262	16.16736
"E.grandis"	2	"Bofete"	9	23	916	23	2.2	95	500610	9	6.68	9	14.396482	15.42368
"E.grandis"	2	"Bofete"	9	23	916	23	2.2	95	500610	10	6.37	10.57	16.393545	17.83899
"E.grandis"	2	"Bofete"	9	23	916	23	2.2	95	505003	1	6.68	10.87	17.28732	18.86471
"E.grandis"	2	"Bofete"	9	23	916	23	2.2	95	505003	2	7	10.92	17.555235	19.00068
"E.grandis"	2	"Bofete"	9	23	916	23	2.2	95	505003	3	5.73	9.45	11.811206	12.93367
"E.grandis"	2	"Bofete"	11	17	1106	5	3.7	92	48505	1	12.73	19.7	109.645648	111.0911
"E.grandis"	2	"Bofete"	11	17	1106	5	3.7	92	48505	2	17.83	21.75	243.381107	243.7378
"E.grandis"	2	"Bofete"	11	17	1106	5	3.7	92	48505	3	8.59	12.17	29.997863	31.0889
"E.grandis"	2	"Bofete"	11	17	1106	5	3.7	92	48505	4	10.5	15.99	65.031361	65.91832
"E.grandis"	2	"Bofete"	11	17	1106	5	3.7	92	48505	5	11.46	16.65	78.707475	79.65073
"E.grandis"	2	"Bofete"	11	17	1106	5	3.8	92	107303	1	12.41	18.6	106.246877	107.2741
"E.grandis"	2	"Bofete"	11	17	1106	5	3.8	92	107303	2	11.46	16.77	82.483022	83.64194
"E.grandis"	2	"Bofete"	11	17	1106	5	3.8	92	107403	1	10.82	16.72	75.274743	76.07851
"E.grandis"	2	"Bofete"	11	17	1106	5	3.8	92	107403	2	10.19	16.24	64.111919	65.20296
"E.grandis"	2	"Bofete"	11	17	1106	5	3.8	92	107503	1	9.23	14.47	46.052045	47.46607
"E.grandis"	2	"Bofete"	11	17	1106	5	3.8	92	107503	2	7.64	12	28.054489	29.10557
"E.grandis"	2	"Bofete"	11	17	1106	7	3.7	92	107303	3	12.1	17.1	90.225987	90.68644
"E.grandis"	2	"Bofete"	11	17	1106	7	3.7	92	107403	3	10.82	17.45	68.878249	70.20431
"E.grandis"	2	"Bofete"	11	17	1106	7	3.7	92	107503	3	8.59	14.15	36.688355	37.62332
"E.grandis"	2	"Bofete"	25	24	2532	230	2.9	94	358103	1	6.37	11.37	15.508833	17.22546
"E.grandis"	2	"Bofete"	25	24	2532	230	2.9	94	358103	2	5.73	11.31	10.883306	12.95482
"E.grandis"	2	"Bofete"	25	24	2532	230	2.9	94	358103	3	6.05	12.01	14.352727	16.12867
"E.grandis"	2	"Bofete"	25	24	2532	230	2.9	94	358203	1	8.91	13.02	34.225736	35.77523
"E.grandis"	2	"Bofete"	25	24	2532	230	2.9	94	358203	2	8.28	14.37	36.041871	37.24023
"E.grandis"	2	"Bofete"	25	24	2532	230	2.9	94	358203	3	7.64	14.32	28.278151	30.0747
"E.grandis"	2	"Bofete"	25	24	2532	230	2.9	94	358303	1	11.14	14.38	62.093791	62.47984
"E.grandis"	2	"Bofete"	25	24	2532	230	2.9	94	358303	2	9.87	15.19	50.682615	51.53364
"E.grandis"	2	"Bofete"	25	24	2532	230	2.9	94	358303	3	9.55	15.68	52.290694	52.91451
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	356903	1	4.14	8.72	3.754423	6.252944
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	356903	2	3.82	6.26	2.216268	3.909771
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	356903	3	4.46	8.65	4.282984	6.570134
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357005	1	5.73	10.66	11.491267	13.68391
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357005	2	7.32	14.43	23.689792	26.20065
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357005	3	6.05	12.08	14.794573	16.65848
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357005	4	6.37	11.33	14.445216	16.08997
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357005	5	7	12.33	19.625199	21.34183
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357108	1	7.96	12.81	28.353302	29.71078
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357108	2	7.64	13.95	28.574215	30.01966
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357108	3	8.59	15.96	39.305216	40.88261
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357108	4	8.91	15.95	43.873468	45.98142
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357108	5	8.28	14.85	35.753598	37.06732
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357108	6	9.23	16.21	50.546985	51.47818
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357108	7	9.23	17.17	52.643303	54.25663
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357108	8	8.59	14.39	38.600706	39.53115
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357210	1	10.19	16.5	57.717969	59.29586
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357210	2	10.19	17.02	60.545905	62.0954
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357210	3	11.14	16.9	72.410824	73.21459
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357210	4	9.87	15.58	48.624173	49.91854
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357210	5	9.87	15.78	57.736594	58.58762
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357210	6	10.5	16.25	64.301954	65.39299
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357210	7	11.14	16.67	71.39256	71.86255
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357210	8	10.19	16.35	58.258841	59.17722
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357210	9	10.5	16.84	63.974223	64.51008
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357210	10	9.55	14.7	47.619327	48.15518
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357306	1	12.41	17.76	99.706458	100.5942
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357306	2	11.46	18.42	85.159678	86.36608
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357306	3	13.05	18.55	108.157684	108.8009
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357306	4	11.78	16.51	79.171673	80.46604
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357306	5	11.46	14.7	68.614748	69.52182
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357306	6	11.46	16.82	75.402626	76.1217
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357403	1	14.32	17.28	117.237586	118.1726
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357403	2	13.69	18.24	112.418418	112.7371
"E.grandis"	2	"Bofete"	25	24	2534	214	3.5	94	357403	3	14.64	18.94	134.19377	134.9968
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	357803	1	8.59	14.34	33.824645	35.57746
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	357803	2	8.91	15.17	42.005831	42.85685
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	357803	3	7.64	13.8	28.713953	30.00832
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	357903	1	10.82	16.02	61.983639	62.62681
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	357903	2	10.19	15.92	57.865207	58.61243
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	357903	3	9.55	14.9	47.263989	48.70943
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	358003	1	11.78	16.83	83.69636	84.72356
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	358003	2	11.46	17.11	78.771041	79.59417
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	358003	3	12.73	17.35	94.01187	94.48186
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	360101	1	14.64	18.01	135.306605	135.5652
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	360205	1	6.68	11.75	18.861667	20.35511
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	360205	2	6.68	13.27	21.544406	23.15774
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	360205	3	6.37	12.82	19.349721	20.56015
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	360205	4	5.73	11.34	11.739075	13.96641
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	360205	5	6.05	11.62	16.215637	17.55778
"E.grandis"	2	"Bofete"	25	24	2536	217	3.1	94	360301	1	4.46	10.09	5.552973	8.019096
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364206	1	7.96	14.93	36.195966	36.94319
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364206	2	8.28	14.82	39.352677	40.29594
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364206	3	7.64	13.74	29.876688	31.57798
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364206	4	8.91	14.97	42.057856	43.02901
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364206	5	8.28	14.75	35.695989	37.24548
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364206	6	9.23	16.4	51.450966	52.86499
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364309	1	10.19	17.05	68.806805	69.1255
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364309	2	10.5	17.59	72.761328	73.64904
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364309	3	9.55	15.87	52.453496	53.30452
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364309	4	9.55	14.92	48.026795	49.054
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364309	5	9.87	15.76	55.846039	56.66916
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364309	6	10.82	17.38	73.671251	74.19504
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364309	7	9.87	17.29	60.769629	61.99239
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364309	8	10.82	16.31	68.864622	69.46431
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364309	9	11.14	16.75	75.440565	76.34763
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364403	1	11.78	17.23	86.722232	87.14272
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364403	2	12.1	17.54	94.064668	94.76439
"E.grandis"	2	"Bofete"	25	24	2536	217	3.2	94	364403	3	13.05	17.39	109.015873	109.5397
"E.grandis"	2	"Bofete"	35	85	3515	20	3.2	95	504110	1	6.68	10.75	18.565603	19.48951
"E.grandis"	2	"Bofete"	35	85	3515	20	3.2	95	504110	2	7.32	11.53	23.257532	24.45187
"E.grandis"	2	"Bofete"	35	85	3515	20	3.2	95	504110	3	6.05	9.37	12.770841	13.80936
"E.grandis"	2	"Bofete"	35	85	3515	20	3.2	95	504110	4	6.37	9.34	13.898799	14.84533
"E.grandis"	2	"Bofete"	35	85	3515	20	3.2	95	504110	5	6.05	9.98	13.290586	14.49699
"E.grandis"	2	"Bofete"	35	85	3515	20	3.2	95	504110	6	7.32	10.63	21.795757	22.59953
"E.grandis"	2	"Bofete"	35	85	3515	20	3.2	95	504110	7	7	10.53	18.115193	19.45332
"E.grandis"	2	"Bofete"	35	85	3515	20	3.2	95	504110	8	5.73	9.75	11.61115	12.72155
"E.grandis"	2	"Bofete"	35	85	3515	20	3.2	95	504110	9	6.68	8.7	13.830461	15.16858
"E.grandis"	2	"Bofete"	35	85	3515	20	3.2	95	504110	10	7	10.47	18.115193	19.36937
"E.grandis"	2	"Bofete"	35	85	3515	20	3.2	95	504205	1	6.68	9.84	17.127476	18.05138
"E.grandis"	2	"Bofete"	35	85	3515	20	3.2	95	504205	2	6.37	9.84	14.492968	15.21204
"E.grandis"	2	"Bofete"	35	85	3515	20	3.2	95	504205	3	6.05	8.86	12.06608	12.86985
"E.grandis"	2	"Bofete"	35	85	3515	20	3.2	95	504205	4	7.32	9.73	19.472919	20.36063
"E.grandis"	2	"Bofete"	35	85	3515	20	3.2	95	504205	5	5.73	8.97	9.821164	11.26661
"E.grandis"	2	"Bofete"	35	85	3515	21	3.1	95	504308	1	8.91	11.95	36.175545	36.87526
"E.grandis"	2	"Bofete"	35	85	3515	21	3.1	95	504308	2	8.59	10.72	28.032883	29.23929
"E.grandis"	2	"Bofete"	35	85	3515	21	3.1	95	504308	3	7.64	10.38	21.016572	22.21091
"E.grandis"	2	"Bofete"	35	85	3515	21	3.1	95	504308	4	7.96	10.95	27.308015	28.02709
"E.grandis"	2	"Bofete"	35	85	3515	21	3.1	95	504308	5	9.23	11.58	37.710221	38.23401
"E.grandis"	2	"Bofete"	35	85	3515	21	3.1	95	504308	6	8.28	10.38	25.678126	26.59651
"E.grandis"	2	"Bofete"	35	85	3515	21	3.1	95	504308	7	8.28	10.03	26.068111	26.32673
"E.grandis"	2	"Bofete"	35	85	3515	21	3.1	95	504308	8	7.64	11.5	24.521207	25.64367
"E.grandis"	2	"Bofete"	35	85	3523	18	3.2	95	503910	1	4.46	7.95	5.46903	6.69881
"E.grandis"	2	"Bofete"	35	85	3523	18	3.2	95	503910	2	5.41	9.78	10.447252	11.65768
"E.grandis"	2	"Bofete"	35	85	3523	18	3.2	95	503910	3	4.77	9.16	6.325844	8.281992
"E.grandis"	2	"Bofete"	35	85	3523	18	3.2	95	503910	4	3.82	6.08	2.140367	3.294247
"E.grandis"	2	"Bofete"	35	85	3523	18	3.2	95	503910	5	4.14	6.8	3.906747	5.048563
"E.grandis"	2	"Bofete"	35	85	3523	18	3.2	95	503910	6	4.46	9.15	5.46903	7.2211
"E.grandis"	2	"Bofete"	35	85	3523	18	3.2	95	503910	7	4.14	8.5	3.782843	6.209755
"E.grandis"	2	"Bofete"	35	85	3523	18	3.2	95	503910	8	5.09	7.97	6.373596	8.043223
"E.grandis"	2	"Bofete"	35	85	3523	18	3.2	95	503910	9	4.77	8.03	6.325844	7.875337
"E.grandis"	2	"Bofete"	35	85	3523	18	3.2	95	503910	10	5.09	8.9	8.300594	9.526354
"E.grandis"	2	"Bofete"	35	85	3523	18	3.2	95	504001	1	3.82	7.04	2.408282	4.156331
"E.grandis"	2	"Bofete"	35	85	3523	18	3.2	95	504402	1	10.19	12.52	46.845207	47.84753
"E.grandis"	2	"Bofete"	35	85	3523	18	3.2	95	504402	2	10.82	13.13	52.890362	53.53354
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500114	1	5.41	9.6	10.663394	11.66572
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500114	2	4.46	7.62	5.46903	6.69881
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500114	3	4.77	6.55	4.703494	6.129581
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500114	4	5.09	8.4	8.364683	9.403199
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500114	5	3.82	5.85	2.324339	3.554119
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500114	6	4.46	7.32	4.406889	6.395454
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500114	7	4.46	7.71	4.538836	6.646785
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500114	8	5.41	7.6	8.195045	9.533167
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500114	9	5.09	7.65	8.07264	8.715815
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500114	10	4.14	7.3	3.866786	5.70355
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500114	11	4.14	7.4	3.866786	5.747281
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500114	12	4.14	6.69	3.706942	4.740687
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500114	13	4.77	8.57	7.612711	9.142097
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500114	14	3.82	7.5	2.408282	4.411432
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500215	1	5.73	9.92	12.366707	13.50852
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500215	2	6.68	10	17.299384	18.23435
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500215	3	6.05	10.08	13.260419	13.93149
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500215	4	6.68	9.72	17.507483	18.41455
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500215	5	6.37	9.36	15.215271	15.6732
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500215	6	7	10.58	21.903828	22.52765
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500215	7	7	10.78	19.597553	20.24073
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500215	8	7.32	11	21.411729	22.0549
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500215	9	6.05	8.24	11.852188	12.11081
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500215	10	6.05	9.45	14.127024	14.58495
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500215	11	6.37	9.3	15.42489	16.43199
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500215	12	6.68	9.3	15.360574	16.87865
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500215	13	7.32	9.3	19.359307	19.74536
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500215	14	7	9.23	15.520418	16.57552
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500215	15	6.37	8.67	13.782685	14.56635
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500305	1	8.28	9.3	24.049921	24.50785
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500305	2	8.91	11.32	35.103131	35.62692
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500305	3	7.64	9.43	20.798203	21.32199
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500305	4	8.59	10.58	29.511222	30.21094
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500305	5	7.96	10.53	24.890693	25.42655
"E.grandis"	2	"Bofete"	35	86	3516	5	3.3	95	500401	1	10.82	11.6	48.683302	49.21916
"E.grandis"	2	"Bofete"	35	86	3517	3	3	95	505903	1	4.14	8.25	3.754423	6.021989
"E.grandis"	2	"Bofete"	35	86	3517	3	3	95	505903	2	4.77	9.07	6.125788	7.830082
"E.grandis"	2	"Bofete"	35	86	3517	3	3	95	505903	3	5.09	9.26	8.300594	9.877984
"E.grandis"	2	"Bofete"	35	86	3517	3	3	95	506003	1	7.32	11.7	22.745327	24.08345
"E.grandis"	2	"Bofete"	35	86	3517	3	3	95	506003	2	5.73	10.23	12.45065	13.92399
"E.grandis"	2	"Bofete"	35	86	3517	3	3	95	506003	3	6.05	10.47	14.396961	15.50736
"E.grandis"	2	"Bofete"	35	86	3517	3	3	95	506103	1	9.23	12.58	38.208384	38.82014
"E.grandis"	2	"Bofete"	35	86	3517	3	3	95	506103	2	7.96	11.25	24.290775	25.1139
"E.grandis"	2	"Bofete"	35	86	3517	3	3	95	506103	3	8.59	12.12	32.04293	32.86605
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	525603	1	4.46	6	4.122889	4.946014
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	525603	2	5.41	6.14	5.851558	6.674683
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	525603	3	3.82	6.03	2.560606	3.702422
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	525703	1	6.68	8.3	12.797466	13.93199
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	525703	2	6.05	8	10.707875	11.40759
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	525703	3	6.37	7.53	10.844095	11.37995
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	525803	2	7.64	10.7	23.842658	24.77762
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	525803	3	7.96	9.3	20.204034	21.33856
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527215	1	4.77	5.36	4.54365	5.06744
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527215	2	4.46	5.23	4.178935	4.535588
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527215	3	3.82	4.9	2.248438	2.872256
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527215	4	5.09	5.78	5.746531	6.68979
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527215	5	5.09	6.4	5.299392	6.421851
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527215	6	4.77	6.15	5.454488	6.461585
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527215	7	5.41	7.23	8.264902	9.199867
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527215	8	5.09	7.02	6.429642	7.372902
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527215	9	5.41	6.4	6.990393	7.526247
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527215	10	3.82	4.93	2.560606	3.503865
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527215	11	4.77	5.87	6.076013	6.254715
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527215	12	4.46	5.34	4.318924	4.854778
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527215	13	4.14	5.76	3.830846	4.3667
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527215	14	4.14	6.56	2.720702	4.721331
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527215	15	4.46	6.5	4.254836	5.509014
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527310	1	6.05	6.3	8.233235	8.685145
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527310	2	6.68	8.22	12.76982	13.74098
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527310	3	7	7.13	11.973615	12.35817
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527310	4	6.37	6.4	9.633128	10.40473
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527310	5	6.37	8.02	14.306954	14.6915
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527310	6	6.05	6	8.196502	8.553155
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527310	7	6.68	9.5	14.696567	16.03871
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527310	8	5.73	6.94	8.844966	9.66809
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527310	9	6.37	6.6	10.105663	10.99338
"E.grandis"	2	"Bofete"	35	34	3521	41	2.1	96	527310	10	5.73	6.8	8.544881	9.572083
